KG id,KG name,Sparql endpoint,SPARQL endpoint URL,Availability of RDF dump (metadata),Availability of RDF dump (query),URL for download the dataset,Inactive links,Age of data,Modification date,Percentage of data updated,Time elapsed since last modification,Historical updates,Languages (query),Languages (metadata),Serialization formats,Availability for download (query),Availability for download (metadata),Use HTTPS,Requires authentication,Average length of URIs (subject),Standard deviation lenght URIs (subject),Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Average length of URIs (predicate),Standard deviation lenght URIs (predicate),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Average length of URIs (object),Standard deviation lenght URIs (object),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),Use RDF structures,License machine redeable (metadata),License machine redeable (query),License human redeable,Minimum latency,25th percentile latency,Median latency,75th percentile latency,Maximum latency,Average latency,Standard deviation of latency,Minimum throughput,25th percentile throughput,Median throughput,75th percentile throughput,Maximum throughput,Average throughput, Standard deviation of throughput, Number of triples (metadata),Number of triples (query),Number of entities,Number of entities counted with regex,Number of property,Dataset update frequency,Degree of connection,Clustering coefficient,Centrality,Number of samAs chains,External links,PageRank,Description,Dataset URL,Is on a trusted provider list,Trust value,Vocabularies,Author (query),Author (metadata),Contributor,Publisher,Sources,Signed, Number of triples,Number of triples linked,Interlinking completeness,New vocabularies defined in the dataset,New terms defined in the dataset,Number of labels/comments present on the data, Percentage of triples with labels,Regex uri,Presence of example,Number of blank nodes,Uses RDF structures,Deprecated classes/properties used,Entities as member of disjoint class,Triples with misplaced property problem,Triples with misplaced class problem,Ontology Hijacking problem,Undefined class used without declaration,Undefined properties used without declaration,Extensional conciseness,Intensional conciseness,Triples with empty annotation problem,Triples with white space in annotation(at the beginning or at the end),Triples with malformed data type literals problem,Functional properties with inconsistent values,Invalid usage of inverse-functional properties,Number of triples updated,Score,Normalized score,Limited,Offline dumps,Url file VoID,Availability VoID file,MinTPNoOff,MeanTPNoOff,MaxTPNoOff,sdTPNoOff,URIs Deferenceability,Availability score,Licensing score,Interlinking score,Performance score,Accuracy score,Consistency score,Conciseness score,Verifiability score,Reputation score,Believability score,Currency score,Volatility score,Completeness score,Amount of data score,Representational-Consistency score,Representational-Conciseness score,Understandability score,Interpretability score,Versatility score,Security score,SKOS mapping properties,U1-value,CS2-value,IN3-value,RC1-value,RC2-value,IN4-value,metadata-media-type,Availability of a common accepted Media Type,U5-value,PE2-value,PE3-value,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
ASCDC-CTS-TV-Programs,The Chinese Television System Educational and Cultural Programs Digital Archive (CTS-TV-Programs),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31711,-,-,-,-,-,4,"0,333","0,002",-,"['Name:getty-aat, value:726', 'Name:dbpedia, value:2306', 'Name:geonames-semantic-web, value:806', 'Name:viaf, value:685']","8,080833461746075e-05","The LOD dataset of ASCDC_The Chinese Television System Educational and Cultural Programs Digital Archive (CTS-TV-Programs) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from “The Chinese Television System Educational and Cultural Programs Digital Archive” (華視教育文化節目之數位典藏) in the “Taiwan Union Catalog” (數位典藏與數位學習聯合目錄, https://catalog.digitalarchives.tw/Organization/List.jsp?CID=61756). Originally, the metadata was established by the Multimedia & Game Science Department at the Lunghwa University of Science and Technology (龍華科技大學多媒體與遊戲發展科學系). The data includes collections of digital information about 5 educational and cultural programs, such as Nature Classroom, One Word a Day, Voices of the Hokkien, Harvest Season and Hometown Yearnings, which were produced by the Chinese Television System (CTS) in the 1980s. Containing 726 data records and 31,711 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized items are under CC-BY-NC-ND.",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,31711,4523,0.14,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://data.ascdc.tw/dataset/ASCDC-CTS-TV-Programs.ttl']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,8.080833461746075e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html; charset=UTF-8', 'text/html; charset=UTF-8', 'text/html', 'XML, JSON, TTL, CSV.', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-DQOT,Database of Qing Official Titles (DQOT),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164733,-,-,-,-,-,2,0,"0,001",-,"['Name:ASCDC - DNB, value:13339']","0,0005552699885349412","The LOD dataset of ASCDC_Database of Qing Official Titles (DQOT) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the online “Database of Qing Official Titles” (清代職官資料庫, https://newarchive.ihp.sinica.edu.tw/officerc/officerkm2?@@0.21081762485249556), which was established and maintained by the Institute of History and Philology, Academia Sinica, Taipei, Taiwan (ROC). The data includes titles of the official positions in the Qing dynasty (1644-1911) and their detailed information, which can serve as authority files or controlled vocabularies for official positions in the study of Chinese history. Containing 6,846 data records and 164,733 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC BY).",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,164733,13339,0.08,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://data.ascdc.tw/dataset/ASCDC-DQOT.ttl']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,5.552699885349412e-05,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html; charset=UTF-8', 'text/html; charset=UTF-8', 'text/html', 'XML, JSON, TTL, CSV.', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-IHP-WCD,Database of the Han Wooden Slips Character Dictionary (WCD),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143264,-,-,-,-,-,4,"0,167","0,002",-,"['Name:getty-aat, value:1220', 'Name:getty-tgn, value:208', 'Name:dbpedia, value:808', 'Name:viaf, value:624']","8,388778998764863e-05","The LOD dataset of ASCDC_Database of the Han Wooden Slips Character Dictionary (WCD) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the “Han Wooden Slips Character Dictionary” (簡牘字典―史語所藏居延漢簡資料庫, https://wcd-ihp.ascdc.sinica.edu.tw/woodslip/), which was established and maintained by the Institute of History and Philology, Academia Sinica, Taipei, Taiwan (ROC). The data includes information on the archaeological objects of Han Wooden Slips, which were created in the Han dynasty (206 B.C.-220 A.D.) and excavated in the early 1930s during the Sino-Swedish Scientific Expedition. The data can serve as a profound source for the digital study of ancient Chinese history. Containing 207 data records and 143,264 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized images are under CC-BY-NC-ND 3.0.",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,143264,2860,0.02,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://data.ascdc.tw/dataset/ASCDC-IHP-WCD.ttl']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,8.388778998764863e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html; charset=UTF-8', 'text/html; charset=UTF-8', 'text/html', 'XML, JSON, TTL, CSV.', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-Linked-Taiwan-Artists,Linked Taiwan Artists (LTA),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17298,-,-,-,-,-,4,"0,167","0,002",-,"['Name:getty-aat, value:234', 'Name:getty-tgn, value:53', 'Name:dbpedia, value:170', 'Name:viaf, value:31']","7,68407838567604e-05","The LOD dataset of Linked Taiwan Artists (LTA) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the online database of “Starting Out from 23.5°N: Chen Cheng-po” (從北緯23.5°出發 陳澄波, https://chenchengpo.asdc.sinica.edu.tw/main_en). It provides information on the biographical and work information of the renowned Taiwanese artists of the early 20th centuries and could be served as foundation for the study of Taiwan’s art history at that period. Containing 311 data records and 17,298 triples, the textual content within the LOD dataset is licensed under the Creative Common Attribution (CC 0).",https://linkedart.ascdc.tw/index.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://linkedart.ascdc.tw/index.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,17298,488,0.03,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://linkedart.ascdc.tw/assets/ASCDC_Taiwan%20Artists.owl', 'https://linkedart.ascdc.tw/sparql?query=PREFIX+rdfs%3A+%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E%0D%0APREFIX+dbpedia-owl%3A+%3Chttp%3A%2F%2Fdbpedia.org%2Fontology%2F%3E%0D%0APREFIX+dbpedia%3A+%3Chttp%3A%2F%2Fdbpedia.org%2Fresource%2F%3E%0D%0Aselect+%3Fs+%3Fp+%3Fo+%0D%0Awhere+%7B%0D%0A%3Fs+%3Fp+%3Fo.%0D%0A%7D&output=json']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,7.68407838567604e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html', 'XML, JSON, TTL, CSV.', 'OWL', 'JSON']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-NMMBA-Aquatic-Animals-in-Taiwan,Research on the Aquatic Animals in Taiwan and its Neighborhood Area (NMMBA-Aquatic-Animals-in-Taiwan),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73696,-,-,-,-,-,2,0,"0,001",-,"['Name:geonames-semantic-web, value:3947', 'Name:viaf, value:21765']","7,927408845661278e-05","The LOD dataset of ASCDC_Research on the Aquatic Animals in Taiwan and its Neighborhood Area (NMMBA-Aquatic-Animals-in- Taiwan) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the “Research on the Aquatic Animals in Taiwan and its Neighborhood Area” (臺灣及鄰近地區水域動物相典藏之研究：魚類及蝦、蟹類計畫) in the “Taiwan Union Catalog” (數位典藏與數位學習聯合目錄, https://catalog.digitalarchives.tw/Organization/List.jsp?CID=4892). Originally, the metadata was established by the National Museum of Marine Biology and Aquarium (NMMBA, 國立海洋生物博物館) in Taiwan (ROC). It provides information on specimens of aquatic animals collected by the NMMBA and can serve as a database for the study of species in the coastal waters in and around Taiwan. Containing 7,311 data records and 73,696 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized items are under CC-BY-NC-SA.",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,73696,25712,0.35,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://data.ascdc.tw/dataset/ASCDC-NMMBA-BIO.ttl']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,7.927408845661277e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html', 'XML, JSON, TTL, CSV.', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-NMMBA-Fish-Otoliths,The Digital Collection of Taiwan's Fish Otoliths (NMMBA-Fish-Otoliths),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,2,0,"0,001",-,"['Name:geonames-semantic-web, value:340', 'Name:viaf, value:3608']","7,579367688577285e-05","The LOD dataset of ASCDC_The Digital Collection of Taiwan's Fish Otoliths (NMMBA-Fish-Otoliths) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from “The Digital Collection of Taiwan's Fish Otoliths” (國立海洋生物博物館台灣耳石典藏計畫) in the “Taiwan Union Catalog” (數位典藏與數位學習聯合目錄, https://catalog.digitalarchives.tw/Organization/List.jsp?CID=57275). Originally, the metadata was established by the National Museum of Marine Biology and Aquarium (NMMBA, 國立海洋生物博物館) in Taiwan (ROC). It provides information on specimens of fish otoliths collected by the NMMBA and can serve as a database for the study of fish species in the coastal waters in and around Taiwan. Containing 1,804 data records and 191,464 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized items are under CC-BY-NC-SA.",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,0,3948,0,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://data.ascdc.tw/dataset/ASCDC-NMMBA-BIO.ttl']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,7.5793676885772855e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html', 'XML, JSON, TTL, CSV.', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC-Qing-Secret-Societies,Dataset of the Qing Secret Societies (Sect of the Shifokou Wangs' Clan),-,,1,-,['https://lod-cloud.net/dataset/ASCDC-Qing-Secret-Societies'],True,-,-,-,-,-,-,absent,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8810,-,-,-,-,-,4,"0,333","0,002",-,"['Name:ASCDC-DQOT, value:59', 'Name:ASCDC_-_DNB, value:17', 'Name:getty-aat, value:60', 'Name:viaf, value:97']","7,79046552348034e-05","The LOD dataset of ASCDC_Database of the Qing Secret Societies (Sect of the Shifokou Wangs' Clan) is created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the research project of the “The Secret Societies in Qing Dynasty” (清代檔案與數位人文研究──以官方查辦民間教門為核心). From 2022 to 2025, this project is funded by the National Science and Technology Council in Taiwan (NSTC 112-2423-H-001-002). The dataset is established and maintained by ASCDC at Academia Sinica in Taipei, Taiwan (ROC). The data includes the archives, persons, religious sects, sect events and place names related to the Chinese secret societies in the Jiaqing era (1796-1820), which can be served as authority files or controlled vocabularies for the study of the Chinese history. In particular, the data triples of the sect event of the Shifokou Wang’s Clan (石佛口王姓教案) will be focused in this dataset. Containing 8,810 data triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC BY).",https://www1.ihp.sinica.edu.tw/en/Fellows/Shu-Jiun_Chen,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://www1.ihp.sinica.edu.tw/en/Fellows/Shu-Jiun_Chen Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@sinica.edu.tw",-,8810,233,0.03,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.108,10.825,-,['https://data.ascdc.tw/en/index.php'],,VoID file absent,-,-,-,-,-,0.25,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,7.790465523480341e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html', 'XML, JSON, TTL, CSV.', 'ttl']",False,0,0,0,1,0,1,0.78,1,1,0.8,1,1,0.0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
ASCDC-Tibetan-Audio-Archive,The Tibetan Collection Audio Archive Research Project (Tibetan Audio Archive),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,112628,-,-,-,-,-,3,"0,333","0,001",-,"['Name:https:w3id.orgdefNyOnLegal#, value:3676', 'Name:dbpedia, value:5532', 'Name:viaf, value:4884']","0,00017334892529243928","The LOD dataset of ASCDC_The Tibetan Collection Audio Archive Research Project (Tibetan Audio Archive) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from “The Tibetan Collection Audio Archive Research Project” (西藏珍藏語音檔案研究計畫) in the “Taiwan Union Catalog” (數位典藏與數位學習聯合目錄, https://catalog.digitalarchives.tw/Organization/List.jsp?CID=38949). Originally, the metadata was established by the Dharma Drum Institute of Liberal Arts (法鼓文理學院). The audio archive includes information on sound recordings of Buddhist preaching in the Tibetan language. Containing 1,962 data records and 112,628 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC 0), while the digitized items are under the Open Government Data License, version 1.0 (CC BY).",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: claudiasaluskikoeditz@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,112628,14092,0.13,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,['https://data.ascdc.tw/dataset/ASCDC-Tibetan-Audio.ttl'],,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,1.7334892529243926e-05,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html; charset=UTF-8', 'text/html; charset=UTF-8', 'text/html', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC_-_CCP_Archive,"Dataset of the Chen Cheng-po’s Paintings and Documents (CCP) in the Taiwan Archive Information System (TAIS- ITH/ASCDC) at the Institute of Taiwan History, Academia Sinica",Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44647,-,-,-,-,-,4,"0,167","0,002",-,"['Name:dbpedia, value:146', 'Name:getty-aat, value:90', 'Name:getty-tgn, value:77', 'Name:viaf, value:39']","7,585268330953789e-05","The LOD dataset of the archive of “Chen Cheng-po’s Paintings and Documents” (陳澄波畫作與文書檔) in the Taiwan Archive Information System at the Institute of Taiwan History (ITH), Academia Sinica was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the online database of the “Taiwan Archive Information System” (臺灣史檔案資源系統, http://tais.ith.sinica.edu.tw/sinicafrsFront/browsingLevel1.jsp?xmlId=0000283891), which was established and maintained by the Institute of Taiwan History, Academia Sinica, in Taipei, Taiwan (ROC). The data includes hierarchically structured archival resources and is focused on the creations of Chen Cheng-po, such as his works, personal objects and collections of books, collages, postcards, etc. related to his personal life. Containing 1,522 data records and 44,647 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC0).",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: luluyen1210@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,44647,352,0.01,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,"['https://data.ascdc.tw/en/index.php', 'https://data.ascdc.tw/dataset/ASCDC-CCP-Archive.ttl']",,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,7.585268330953789e-06,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html; charset=UTF-8', 'text/html', 'XML, JSON, TTL, CSV.', 'ttl']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
ASCDC_-_DNB,Database of Names and Biographies (DNB),Restricted access to the endpoint,,0,-,[],True,-,-,-,-,-,-,absent,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,http://www.opendefinition.org/licenses/cc-zero,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2819864,-,-,-,-,-,3,"0,667","0,001",-,"['Name:getty-aat, value:3646', 'Name:viaf, value:3160']","0,00010565239003583956","The LOD dataset of ASCDC_Database of Names and Biographies (DNB) was created by the Academia Sinica Center for Digital Cultures (ASCDC) and based on the metadata from the online “Database of Names and Biographies” (人名權威人物傳記資料庫, http://archive.ihp.sinica.edu.tw/ttsweb/html_name/), which was established and maintained by the Institute of History and Philology, Academia Sinica, Taipei, Taiwan (ROC). The data includes the names of Chinese historical persons, mostly from the Ming to Qing dynasty, and their biographical information, which can serve as authority files or controlled vocabularies for names in the study of Chinese history. Containing 35,251 data records and 2,819,864 triples, the textual content within the LOD dataset is licensed under the Creative Commons Attribution (CC BY).",https://data.ascdc.tw/en/data.php,False,"0,75",-,-,"Name: absent, email: abigailcano4824@gmail.com",-,-,"Web:https://data.ascdc.tw/en/data.php Name:Dr. Shu-Jiun Sophy Chen (Academia Sinica Center for Digital Cultures, Taiwan R.O.C.) Email:sophy@gate.sinica.edu.tw",-,2819864,6806,0.00,-,-,-,-,-,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.096,9.575,-,['https://data.ascdc.tw/en/index.php'],,VoID file absent,-,-,-,-,-,0.0,0.5,0.0,0,0.0,0.0,0.0,0.33166666666666667,1.0565239003583956e-05,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-,0,0,0.0,0,0,0,"['text/html; charset=UTF-8', 'text/html; charset=UTF-8', 'text/html', 'XML, JSON, TTL, CSV.']",No dump available,0,0,0,1,0,1,0.67,1,1,0.78,0,1,0.0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
